Id,SalePrice
2734,158964.54408977405
2735,120884.67666971975
2736,154192.18059327168
2737,114711.20185003913
2738,159472.480328942
2739,139435.64641188033
2740,126531.06488625899
2741,135204.09044361138
2742,148231.43287572215
2743,146842.87217406475
2744,147562.80902092255
2745,115955.2364526133
2746,117907.81291070288
2747,147244.0790773257
2748,136751.13061756236
2749,127763.76194286403
2750,115872.47193489157
2751,113458.08074589087
2752,188192.50145016125
2753,184001.11901708992
2754,290232.2970269161
2755,138708.05047187145
2756,100964.43582298007
2757,108793.75039477507
2758,79800.60243162065
2759,138282.35743350376
2760,144621.57519973273
2761,144740.20529375685
2762,138233.98420267153
2763,196217.61663871113
2764,163425.02866179228
2765,251272.8154466287
2766,166284.30463292322
2767,116183.68907785852
2768,118768.4797318517
2769,130495.86323614288
2770,128766.94162050268
2771,113137.31265191783
2772,104555.18829830093
2773,152451.6049099634
2774,147145.5673930311
2775,116142.45249731412
2776,105492.86194801047
2777,123898.13993793064
2778,108060.66889926775
2779,136610.75302553328
2780,102435.03863524835
2781,98418.678203387
2782,118542.52592293224
2783,111924.93674437207
2784,122663.97711071442
2785,143106.1445031688
2786,79495.56100788682
2787,118537.95385644982
2788,91695.11288944176
2789,166440.97762743352
2790,100638.67764065477
2791,126590.51377420561
2792,82770.37400797708
2793,134174.56511168423
2794,106021.26992026673
2795,110865.24869639658
2796,97229.25902977328
2797,221310.576247786
2798,134156.48362218274
2799,110871.3652341158
2800,74385.75503637119
2801,106304.47828364835
2802,129718.10499439403
2803,194209.72263411822
2804,156682.9955635397
2805,107440.24782637855
2806,98957.8678232055
2807,152112.71701097162
2808,151098.24495636384
2809,119805.88019337831
2810,125832.70293925783
2811,170810.75095998214
2812,160896.50097915067
2813,207147.08776439776
2814,199638.91085760327
2815,98273.15084521438
2816,196086.67554433856
2817,146218.9536532829
2818,126857.55521385226
2819,190186.74721888956
2820,146893.37135906133
2821,117953.41768109139
2822,183527.86860091492
2823,413261.62830577703
2824,205748.61203999634
2825,183433.04585219125
2826,116800.59256827715
2827,140625.17719747138
2828,299599.4382282869
2829,213865.4059160928
2830,242732.04157011246
2831,183726.78542666277
2832,214109.14939912118
2833,229364.6017498341
2834,231445.60889275512
2835,209935.14302956787
2836,219566.0401158772
2837,153195.42090109942
2838,151832.95260759248
2839,204950.85441977662
2840,188891.89854371117
2841,213290.6010915502
2842,226883.91955647458
2843,167360.32668410917
2844,179373.43002146154
2845,117320.75685569514
2846,235376.03579960065
2847,218353.67804587807
2848,183412.50839940034
2849,223373.91876007567
2850,272699.64304112457
2851,226424.12427954611
2852,233343.95412225378
2853,253069.04868167324
2854,148880.72467095274
2855,184025.78866723142
2856,217187.3937784499
2857,209297.17090178767
2858,185045.1534022901
2859,120252.81820357188
2860,107401.81270886092
2861,142465.03628087568
2862,225342.44526484967
2863,116274.97746267375
2864,274015.86484648456
2865,163903.61391166164
2866,195430.4807317736
2867,105940.86235409796
2868,123122.43984359382
2869,126571.84729688942
2870,151451.22864536103
2871,82898.1420181805
2872,81133.71094366375
2873,106001.22520808126
2874,125214.99279398678
2875,128167.6118418119
2876,139800.04463351323
2877,118970.55458142351
2878,129183.32927292395
2879,127682.74882302721
2880,115442.47437389778
2881,137632.96524825122
2882,148078.71853170055
2883,136985.57825882072
2884,144455.93658881888
2885,142049.18585996414
2886,200308.381381007
2887,107466.3565996144
2888,126288.79470255112
2889,75614.29520431877
2890,92103.75772586731
2891,153404.94636991204
2892,82355.11969608978
2893,107244.72000007755
2894,76507.31678204733
2895,237156.96706497483
2896,223066.46728315033
2897,184502.7794802299
2898,179689.0298938019
2899,194386.65816689248
2900,148412.7405697764
2901,165044.3639569674
2902,184694.72607605802
2903,254837.8172909416
2904,260778.16188916194
2905,144134.92274229194
2906,193129.52353837545
2907,148822.48099249724
2908,120252.61952051464
2909,190689.60695027892
2910,88933.3359945137
2911,125632.26664147849
2912,148876.0152756332
2913,125770.22949539758
2914,106575.13141964524
2915,105260.56412787012
2916,126876.93796715952
2917,158286.67058723254
2918,115954.9175816068
2919,239074.48106016248
